==6243== Memcheck, a memory error detector
==6243== Copyright (C) 2002-2017, and GNU GPL'd, by Julian Seward et al.
==6243== Using Valgrind-3.13.0 and LibVEX; rerun with -h for copyright info
==6243== Command: ./bank input-1.txt
Account #9980216556183046 balance: 2254154.874380
Account #2076962079974167 balance: 3657395.303600
Account #8028716243309826 balance: 1816526.526300
Account #1093278990669429 balance: 1601270.661080
Account #7966380955913694 balance: 2401597.657940
Account #7966380955913694 balance: 2401597.657940
Account #2076962079974167 balance: 3661515.843600
Account #2076962079974167 balance: 3661515.843600
Account #7966380955913694 balance: 2401597.657940
Account #6847226299857821 balance: 1384507.846080
Account #3491588839892013 balance: 3500877.068100
Account #8028716243309826 balance: 1811468.986300
Account #3491588839892013 balance: 3498987.008100
Account #3491588839892013 balance: 3498277.598100
Account #1093278990669429 balance: 1604111.651080
Account #8255171551994747 balance: 2926215.811850
Account #8028716243309826 balance: 1812339.466300
Account #1093278990669429 balance: 1604265.971080
Account #0793710490620664 balance: 4242494.312280
Account #1093278990669429 balance: 1601965.921080
Account #9980216556183046 balance: 2254172.154380
Account #4659001911688512 balance: 1298017.904740
Account #2076962079974167 balance: 3664555.243600
Account #2076962079974167 balance: 3661026.373600
Account #1093278990669429 balance: 1598751.911080
Account #3491588839892013 balance: 3508512.018100
Account #9980216556183046 balance: 2251613.444380
Account #1093278990669429 balance: 1600572.801080
Account #6847226299857821 balance: 1386854.736080
Account #1093278990669429 balance: 1601753.211080
Account #0793710490620664 balance: 4238770.142280
Account #1093278990669429 balance: 1604818.471080
Account #8028716243309826 balance: 1814113.636300
Account #2076962079974167 balance: 3656485.773600
Account #1093278990669429 balance: 1604587.851080
Account #1093278990669429 balance: 1602998.921080
Account #4659001911688512 balance: 1306308.874740
Account #8028716243309826 balance: 1817567.896300
Account #2076962079974167 balance: 3655215.173600
Account #9980216556183046 balance: 2246325.824380
Account #7966380955913694 balance: 2412297.947940
Account #8028716243309826 balance: 1818928.486300
Account #8255171551994747 balance: 2935778.971850
Account #3491588839892013 balance: 3505924.468100
Account #9980216556183046 balance: 2246237.864380
Account #1093278990669429 balance: 1606590.981080
Account #8028716243309826 balance: 1820299.126300
Account #7966380955913694 balance: 2407576.367940
Account #7966380955913694 balance: 2407576.367940
Account #1093278990669429 balance: 1606516.271080
Account #8255171551994747 balance: 2936524.331850
Account #1093278990669429 balance: 1606516.271080
Account #7966380955913694 balance: 2402869.127940
Account #6847226299857821 balance: 1402556.316080
Account #8028716243309826 balance: 1823176.086300
Account #2076962079974167 balance: 3672748.943600
Account #7966380955913694 balance: 2399417.667940
Account #1093278990669429 balance: 1609404.821080
Account #7966380955913694 balance: 2397630.787940
Account #8028716243309826 balance: 1824322.516300
Account #0793710490620664 balance: 4232709.642280
Account #4659001911688512 balance: 1307624.144740
Account #0793710490620664 balance: 4231437.902280
Account #3491588839892013 balance: 3506164.358100
Account #7966380955913694 balance: 2403735.567940
Account #3491588839892013 balance: 3505699.318100
Account #6847226299857821 balance: 1398008.776080
Account #7966380955913694 balance: 2403735.567940
Account #7966380955913694 balance: 2404525.547940
Account #2076962079974167 balance: 3668632.163600
Account #2076962079974167 balance: 3668632.163600
Account #0793710490620664 balance: 4232269.692280
Account #8255171551994747 balance: 2931969.291850
Account #3491588839892013 balance: 3503695.658100
Account #9980216556183046 balance: 2238858.874380
Account #2076962079974167 balance: 3668492.723600
Account #1093278990669429 balance: 1612685.821080
Account #2076962079974167 balance: 3667712.893600
Account #8028716243309826 balance: 1825839.186300
Account #6847226299857821 balance: 1398155.936080
Account #1093278990669429 balance: 1613955.601080
Account #0793710490620664 balance: 4237215.312280
Account #9980216556183046 balance: 2235884.594380
Account #6847226299857821 balance: 1399393.726080
Account #4659001911688512 balance: 1317464.164740
Account #4659001911688512 balance: 1315838.894740
Account #6847226299857821 balance: 1397175.036080
Account #2076962079974167 balance: 3667964.713600
Account #9980216556183046 balance: 2233795.354380
Account #2076962079974167 balance: 3665329.173600
Account #3491588839892013 balance: 3494837.868100
Account #2076962079974167 balance: 3665627.713600
Account #9980216556183046 balance: 2230058.244380
Account #4659001911688512 balance: 1319998.044740
Account #6847226299857821 balance: 1401100.726080
Account #8028716243309826 balance: 1822367.806300
Account #2076962079974167 balance: 3665050.253600
Account #1093278990669429 balance: 1620043.331080
Account #8255171551994747 balance: 2931023.671850
Account #8028716243309826 balance: 1822367.806300
Account #8028716243309826 balance: 1824150.866300
Account #8255171551994747 balance: 2930900.381850
Account #6847226299857821 balance: 1407627.656080
Account #2076962079974167 balance: 3668373.743600
Account #6847226299857821 balance: 1407071.286080
Account #8028716243309826 balance: 1824150.866300
Account #9980216556183046 balance: 2229646.834380
Account #8255171551994747 balance: 2935156.131850
Account #0793710490620664 balance: 4232267.582280
Account #1093278990669429 balance: 1613058.841080
Account #2076962079974167 balance: 3664250.683600
Account #7966380955913694 balance: 2390278.847940
Account #1093278990669429 balance: 1612378.211080
Account #9980216556183046 balance: 2236407.464380
Account #2076962079974167 balance: 3661193.123600
Account #1093278990669429 balance: 1611635.411080
Account #9980216556183046 balance: 2239174.084380
Account #8255171551994747 balance: 2937277.861850
Account #9980216556183046 balance: 2237714.044380
Account #7966380955913694 balance: 2391712.947940
Account #6847226299857821 balance: 1411546.896080
Account #2076962079974167 balance: 3662509.853600
Account #2076962079974167 balance: 3662509.853600
Account #1093278990669429 balance: 1616821.761080
Account #0793710490620664 balance: 4227711.792280
Account #6847226299857821 balance: 1412788.466080
Account #8028716243309826 balance: 1827064.326300
Account #7966380955913694 balance: 2388557.967940
Account #3491588839892013 balance: 3487788.758100
Account #0793710490620664 balance: 4223916.832280
Account #3491588839892013 balance: 3486306.648100
Account #9980216556183046 balance: 2242633.964380
Account #1093278990669429 balance: 1616703.541080
Account #9980216556183046 balance: 2243195.734380
Account #6847226299857821 balance: 1407966.446080
Account #4659001911688512 balance: 1312927.944740
Account #2076962079974167 balance: 3650798.453600
Account #8028716243309826 balance: 1827060.586300
Account #7966380955913694 balance: 2395039.107940
Account #0793710490620664 balance: 4223570.812280
Account #6847226299857821 balance: 1400235.816080
Account #8255171551994747 balance: 2944716.041850
Account #8255171551994747 balance: 2944716.041850
Account #0793710490620664 balance: 4222316.922280
Account #6847226299857821 balance: 1400235.816080
Account #8255171551994747 balance: 2941789.541850
Account #8028716243309826 balance: 1829944.626300
Account #8028716243309826 balance: 1829944.626300
Account #4659001911688512 balance: 1315416.244740
Account #4659001911688512 balance: 1316138.134740
Account #0793710490620664 balance: 4220107.192280
Account #0793710490620664 balance: 4217929.062280
Account #6847226299857821 balance: 1400238.926080
Account #1093278990669429 balance: 1628848.661080
Account #1093278990669429 balance: 1627009.671080
Account #9980216556183046 balance: 2256099.694380
Account #6847226299857821 balance: 1403711.016080
Account #6847226299857821 balance: 1403711.016080
Account #8255171551994747 balance: 2938307.641850
Account #8028716243309826 balance: 1836316.726300
Account #0793710490620664 balance: 4221094.192280
Account #2076962079974167 balance: 3643749.873600
Account #8028716243309826 balance: 1836316.726300
Account #2076962079974167 balance: 3642258.073600
Account #9980216556183046 balance: 2257736.314380
Account #8255171551994747 balance: 2932743.571850
Account #8028716243309826 balance: 1837435.116300
Account #7966380955913694 balance: 2397206.957940
Account #6847226299857821 balance: 1407780.916080
Account #8028716243309826 balance: 1837435.116300
Account #3491588839892013 balance: 3469425.658100
Account #9980216556183046 balance: 2262880.794380
Account #8028716243309826 balance: 1837435.116300
Account #8028716243309826 balance: 1837435.116300
Account #7966380955913694 balance: 2402267.427940
Account #6847226299857821 balance: 1411388.536080
Account #3491588839892013 balance: 3467400.698100
Account #3491588839892013 balance: 3468078.348100
Account #4659001911688512 balance: 1308736.314740
Account #3491588839892013 balance: 3471283.508100
Account #1093278990669429 balance: 1632323.671080
Account #8255171551994747 balance: 2929038.341850
Account #9980216556183046 balance: 2261807.614380
Account #2076962079974167 balance: 3635968.553600
Account #1093278990669429 balance: 1635799.631080
Account #0793710490620664 balance: 4222165.602280
Account #1093278990669429 balance: 1635799.631080
Account #6847226299857821 balance: 1413093.446080
Account #4659001911688512 balance: 1312286.874740
Account #6847226299857821 balance: 1412942.266080
Account #8028716243309826 balance: 1838173.376300
Account #6847226299857821 balance: 1415785.976080
Account #1093278990669429 balance: 1637209.741080
Account #8028716243309826 balance: 1836815.966300
Account #6847226299857821 balance: 1417341.476080
Account #2076962079974167 balance: 3633478.063600
Account #6847226299857821 balance: 1416993.956080
Account #7966380955913694 balance: 2395139.617940
Account #0793710490620664 balance: 4224263.772280
Account #9980216556183046 balance: 2265380.964380
Account #9980216556183046 balance: 2265684.674380
Account #2076962079974167 balance: 3642246.393600
Account #1093278990669429 balance: 1621029.911080
Account #9980216556183046 balance: 2264080.044380
Account #4659001911688512 balance: 1307760.704740
Account #8028716243309826 balance: 1835234.696300
Account #0793710490620664 balance: 4219260.042280
Account #7966380955913694 balance: 2397644.667940
Account #7966380955913694 balance: 2396898.887940
Account #1093278990669429 balance: 1623919.921080
Account #8255171551994747 balance: 2923006.341850
Account #9980216556183046 balance: 2267247.904380
Account #4659001911688512 balance: 1309889.204740
Account #4659001911688512 balance: 1309889.204740
Account #8255171551994747 balance: 2924841.641850
Account #3491588839892013 balance: 3467123.678100
Account #1093278990669429 balance: 1630536.621080
Account #4659001911688512 balance: 1310045.874740
Account #4659001911688512 balance: 1310045.874740
Account #3491588839892013 balance: 3463237.548100
Account #2076962079974167 balance: 3643718.373600
Account #8028716243309826 balance: 1839834.346300
Account #6847226299857821 balance: 1421923.916080
Account #1093278990669429 balance: 1629448.831080
Account #6847226299857821 balance: 1421923.916080
Account #0793710490620664 balance: 4221169.202280
Account #1093278990669429 balance: 1630712.071080
Account #8028716243309826 balance: 1839834.346300
Account #8028716243309826 balance: 1839834.346300
Account #3491588839892013 balance: 3468454.138100
Account #4659001911688512 balance: 1306509.034740
Account #9980216556183046 balance: 2274973.344380
Account #1093278990669429 balance: 1627631.801080
Account #8028716243309826 balance: 1839098.166300
Account #0793710490620664 balance: 4221084.462280
Account #1093278990669429 balance: 1628480.931080
Account #9980216556183046 balance: 2278250.274380
Account #8028716243309826 balance: 1839964.376300
Account #0793710490620664 balance: 4223038.612280
